text,label,importance
"Bitcoin, Ether, Solana, XRP ETFs See Record AUM as Traders Warn of ‘Summer Lull'. Bitcoin is holding firm near $108,700 even as traditional markets recoil from renewed trade tensions sparked by Donald Trump. The U.S. president signaled plans to hike tariffs on imports, potentially as high as 50%, citing ongoing friction with the European Union over tech regulations.",positive,importante
"Agnico Eagle: Top Buy And Hold Miner As Gold Rises With Monetary Volatility. Agnico Eagle Mines stands out for its low costs and operational stability, primarily due to its focus on developed countries like Canada and Finland. AEM's profitability is poised to expand significantly as long as gold prices, output, and costs remain stable, with margins that are well above those of its peers. Despite gold's recent surge, I see AEM as attractively valued, trading at a reasonable multiple relative to its robust adjusted income.",positive,importante
"Kura Sushi USA, Inc. (KRUS) Q3 2025 Earnings Call Transcript. Kura Sushi USA, Inc. (NASDAQ:KRUS ) Q3 2025 Earnings Conference Call July 8, 2025 5:00 PM ET Company Participants Benjamin Porten - Corporate Participant SVP of Investor Relations & System Development - Corporate Participant Hajime Uba - Chairman, President & CEO Jeffrey J. Uttz - CFO & Treasurer Conference Call Participants George Arthur Kelly - ROTH Capital Partners, LLC, Research Division James Jon Sanderson - Northcoast Research Partners, LLC Jeffrey Andrew Bernstein - Barclays Bank PLC, Research Division Zachary Ogden - TD Cowen, Research Division Jeremy Scott Hamblin - Craig-Hallum Capital Group LLC, Research Division Jon Michael Tower - Citigroup Inc., Research Division Mark Eric Smith - Lake Street Capital Markets, LLC, Research Division Matthew James Curtis - William Blair & Company L.L.C.",neutral,générale
"Silicon Motion (SIMO) Sees a More Significant Dip Than Broader Market: Some Facts to Know. Silicon Motion (SIMO) reached $72.34 at the closing of the latest trading day, reflecting a -1.98% change compared to its last close.",negative,générale
"Shiba Inu Price Prediction: SHIB Launches Counter-Offensive Against Solana Rivals – New Meme Coin Trend Starting?. Pump.fun's dominance as the leading meme coin launchpad is under new pressure, and the Shiba Inu ecosystem has joined the fight.",positive,importante
"American Express (AXP) Falls More Steeply Than Broader Market: What Investors Need to Know. The latest trading day saw American Express (AXP) settling at $316.98, representing a -1.78% change from its previous close.",negative,générale
"The Blockchain Group Expands Bitcoin Holdings to 1,904 BTC With Over 1,300% YTD Yield. The Blockchain Group, a technology firm listed on Euronext Paris (ALTBG), has revealed a significant increase in its Bitcoin holdings, acquiring 116 BTC in a series of strategic transactions. With this move, the company now holds 1,904 Bitcoin, valued at approximately €172 million (around $202 million), marking a major step in its long-term digital asset investment strategy.",positive,importante
"EUR/USD sheds weight after hot CPI print shreds rate cut bets. EUR/USD backslid on Tuesday, falling over eight-tenths of one percent and tumbling into its lowest bids in nearly three weeks. Investors repriced their bets on a September rate cut from the Federal Reserve (Fed) after US Consumer Price Index (CPI) inflation rose in June, reversing deflationary progress.",neutral,générale
"Evolution Mining Limited (CAHPF) Q4 2025 Earnings Call Transcript. Evolution Mining Limited (OTCPK:CAHPF) Q4 2025 Earnings Conference Call July 15, 2025 8:30 PM ET Company Participants Glenton Masterman - Corporate Participant Lawrence John Conway - CEO, MD & Director Matthew O'Neill - Chief Operating Officer Conference Call Participants Alexander Barkley - RBC Capital Markets, Research Division Alistair Harvey - JPMorgan Chase & Co, Research Division Andrew Bowler - Macquarie Research Ben Lyons - Jarden Limited, Research Division Daniel Morgan - Barrenjoey Markets Pty Limited, Research Division Hugo Nicolaci - Goldman Sachs Group, Inc., Research Division Kate McCutcheon - Citigroup Inc., Research Division Matthew Frydman - MST Financial Services Pty Limited, Research Division Mitch Ryan - Jefferies LLC, Research Division Paul Kaner - Ord Minnett Limited, Research Division Operator Thank you for standing by, and welcome to the Evolution Mining, June 2025 Quarter Results. [Operator Instructions] I would now like to hand the conference over to Mr.",neutral,générale
"Greggs: The Undervalued UK Staple That's A Must-Have For Dividend Portfolios. Greggs is a dominant UK bakery chain with strong brand loyalty, stable margins, and a 4% dividend yield, now trading at historically low valuations. Despite recent share price declines due to macroeconomic headwinds and a hot summer, long-term fundamentals and growth prospects remain robust. Expansion is focused solely on the UK, with over 100 net new stores opening annually, supporting sustainable 7-8% growth rates.",positive,générale
"Prologis vs. Union Pacific: Which Supply Chain Giant Has More Room to Run?. Prologis and Union Pacific power the arteries of commerce. Prologis (NYSE: PLD) owns and leases the warehouses and distribution centers that keep e-commerce humming, while Union Pacific (NYSE: UNP) operates the rails that haul those goods across the U.S. heartland.",positive,générale
"Lightspeed Commerce Inc. (LSPD) Increases Despite Market Slip: Here's What You Need to Know. Lightspeed Commerce Inc. (LSPD) concluded the recent trading session at $11.78, signifying a +1.2% move from its prior day's close.",negative,générale
IOVA 6-DAY DEADLINE ALERT: Iovance's (IOVA) Promising Cell Therapy Falters Triggering UBS Downgrades and Investor Lawsuit – Hagens Berman. IOVA Investors with Losses Encouraged to Contact Hagens Berman Before July 14th Deadline IOVA Investors with Losses Encouraged to Contact Hagens Berman Before July 14th Deadline,neutral,importante
"Luckin Coffee: The Overlooked Growth Story With A Secret Global Plan. Luckin's early move into the US, along with its growing presence in Singapore and Malaysia, sets up a disciplined, capital-light international expansion strategy that market is not pricing. The company's turnaround from its 2020 fraud crisis reflects strong governance reforms and disciplined execution, restoring investor trust and positioning Luckin as a credible, modern global brand. Its core China business remains the profit engine, with over 24,000 stores and a proven franchise model expected to drive store count past 32,000 by 2025 end while expanding margins.",positive,importante
"On Holding (ONON) Sees a More Significant Dip Than Broader Market: Some Facts to Know. In the most recent trading session, On Holding (ONON) closed at $52.6, indicating a -3.24% shift from the previous trading day.",negative,générale
"Comfort Systems (FIX) Registers a Bigger Fall Than the Market: Important Facts to Note. Comfort Systems (FIX) closed at $527.42 in the latest trading session, marking a -2.6% move from the prior day.",negative,générale
"NV Gold Announces Amended Triple T Property Lease Agreement. VANCOUVER, BC / ACCESS Newswire / July 8, 2025 / NV Gold Corporation (TSXV:NVX)(OTCQB:NVGLF)(FSE:8NV) (""NV Gold"" or the ""Company"") announces that the Company has reached an agreement (the ""Amendment"") to amend the terms of the exploration and mining lease agreement dated June 21, 2021, as amended June 7, 2024, between the Company's wholly-owned subsidiary, NV Gold Corporation (USA), Inc. (""NV Gold USA"") and the owners of the Triple T property, pursuant to which the Company has the exclusive right to explore on and evaluate the Triple T Property in Pershing County, Nevada (the ""Agreement""). Pursuant to the Amendment, the Company has agreed to issue an aggregate of 313,000 common shares of the Company (the ""Payment Shares"") at a price of C$0.175 per Payment Share to settle an annual payment of US$40,000 (approximately C$54,800) payable by NV Gold USA under the Agreement.",positive,générale
"Bitcoin Trading Below Historical Bull Market Levels: Mayer Multiple Suggests BTC Is Undervalued. Bitcoin is holding steady above the $108,000 level, maintaining a bullish structure despite repeated failures to break through its all-time high near $112,000. The price is consolidating in a tight short-term range, and whichever side breaks first will likely set the tone for the coming weeks.",positive,générale
"Boston Scientific (BSX) Suffers a Larger Drop Than the General Market: Key Insights. In the most recent trading session, Boston Scientific (BSX) closed at $102.41, indicating a -1.37% shift from the previous trading day.",negative,générale
"[LIVE] Crypto News Today: Latest Updates for July 9, 2025 – Nasdaq-Listed GameSquare Announces $100M ETH Treasury Strategy. Follow up to the hour updates on what is happening in crypto today, July 9. Market movements, crypto news, and more!",positive,générale
"Undervalued, Ignored, And Still Standing: The Henkel Investment Case Revisited. Despite holding Henkel shares for over two years, the investment underperformed compared to the S&P 500, though dividends were consistently received and no capital loss occurred. While Henkel's 2024 earnings improved significantly, free cash flow dropped, and Q1/2025 results disappointed, prompting cautious optimism from management, amid a challenging economic environment. Henkel raised its dividend and launched a share buyback program, and valuation metrics suggest the stock remains undervalued, with long-term upside potential.",positive,importante
"Trip.com (TCOM) Registers a Bigger Fall Than the Market: Important Facts to Note. In the most recent trading session, Trip.com (TCOM) closed at $60.54, indicating a -1.5% shift from the previous trading day.",negative,générale
"Alaska Air Group (ALK) Declines More Than Market: Some Information for Investors. Alaska Air Group (ALK) concluded the recent trading session at $50.06, signifying a -1.01% move from its prior day's close.",negative,générale
"Microsoft: Approaching Future-Defining Cash Flow Inflection Point. Microsoft is a clear leader in AI monetization, with favorable OpenAI deal terms and accelerating revenue from AI products. Operational execution remains stellar, with broad-based double-digit growth, expanding margins, and a record backlog across Azure, 365, and enterprise suites. Capital intensity is nearing an inflection point, positioning Microsoft for significant free cash flow expansion as AI investments start to mature.",positive,importante
"Toast (TOST) Sees a More Significant Dip Than Broader Market: Some Facts to Know. In the latest trading session, Toast (TOST) closed at $43.54, marking a -2.88% move from the previous day.",negative,générale
"Texas Instruments (TXN) Increases Despite Market Slip: Here's What You Need to Know. Texas Instruments (TXN) concluded the recent trading session at $216.63, signifying a +1.51% move from its prior day's close.",negative,générale
"Super Micro plans to ramp up manufacturing in Europe to capitalize on AI demand. Super Micro CEO Charles Liang told CNBC the company has plans to increase investment in Europe. Liang said that ""demand [in] Europe is growing very fast.",positive,générale
"Enphase Energy (ENPH) Declines More Than Market: Some Information for Investors. In the closing of the recent trading day, Enphase Energy (ENPH) stood at $40.94, denoting a -3.58% move from the preceding trading day.",negative,générale
"Compared to Estimates, Pinnacle Financial (PNFP) Q2 Earnings: A Look at Key Metrics. While the top- and bottom-line numbers for Pinnacle Financial (PNFP) give a sense of how the business performed in the quarter ended June 2025, it could be worth looking at how some of its key metrics compare to Wall Street estimates and year-ago values.",negative,générale
"Western Midstream (WES) Advances While Market Declines: Some Information for Investors. Western Midstream (WES) concluded the recent trading session at $39.35, signifying a +1.5% move from its prior day's close.",negative,générale
"Morgan Stanley (MS) Declines More Than Market: Some Information for Investors. Morgan Stanley (MS) closed the most recent trading day at $141.13, moving 1.82% from the previous trading session.",negative,générale
"Emcor Group (EME) Suffers a Larger Drop Than the General Market: Key Insights. Emcor Group (EME) reached $541.34 at the closing of the latest trading day, reflecting a -1.78% change compared to its last close.",negative,générale
"J.B. Hunt Transport Services, Inc. (JBHT) Q2 2025 Earnings Call Transcript. J.B. Hunt Transport Services, Inc. (NASDAQ:JBHT ) Q2 2025 Earnings Conference Call July 15, 2025 5:00 PM ET Company Participants A. Brad Delco - Senior Vice President of Finance & Investor Relations Bradley W.",neutral,générale
"Bitcoin Bull Flag Breakout Confirmed — What Happens Next?. Bitcoin has broken out of the orange bull flag on the 1-hour chart. After consolidating within a tight range, the breakout suggests that momentum is shifting back in favor of the bulls, and potentially setting the stage for a rapid push toward higher resistance levels.",positive,générale
"XSMO: Outstanding GARP Stats For This Small-Cap Momentum ETF. XSMO has tracked the S&P SmallCap Momentum Index since June 21, 2019, and has delivered a solid 94.27% total return since. One key advantage is its simple-to-understand approach. Twice annually, the Index selects 120 stocks from the S&P SmallCap 600 Index with the best one-year price returns. The Index also ensures larger companies receive an allocation boost. As a result, XSMO's momentum statistics will always be strong. However, its main attraction is its best-in-class combination of growth and value.",positive,générale
"Amgen (AMGN) Advances While Market Declines: Some Information for Investors. Amgen (AMGN) closed the most recent trading day at $297, moving +1.38% from the previous trading session.",negative,générale
"CENTRAL GAWLER MILL REFURBISHMENT ESTIMATED AT A$26M. PRELIMINARY EVALUATION CONFIRMS LOW-COST PATHWAY TO PRODUCTION HIGHLIGHTS CAPITAL COST FOR FULL REINSTATEMENT OF CENTRAL GAWLER MILL TO ORIGINAL DESIGN BASIS (600KTPA FRESH ORE) ESTIMATED AT ONLY ~A$26M (±30%); PROCESSING COST ESTIMATED AT ONLY A$44.50/T SIGNIFICANT COST ADVANTAGES VERSUS BUILDING A NEW MILL, OR UTILISING THIRD PARTY TOLL MILLING TARGETING FEASIBILITY BY END OF 2025 TO SUPPORT INITIAL ‘STAGE 1' OPERATIONS BY END OF 2026; EARLY CONVERSATIONS UNDERWAY FOR LOW-DILUTION CREDIT AND WORKING CAPITAL FINANCING ADELAIDE, AUSTRALIA / ACCESS NEWSWIRE / JULY 20, 2025 / BARTON GOLD HOLDINGS LIMITED (ASX:BGD)(FRA:BGD3)(OTCQB:BGDFF) ( BARTON OR COMPANY ) IS PLEASED TO SHARE THAT PRELIMINARY ENGINEERING ANALYSIS HAS CONFIRMED THAT FULL REINSTATEMENT OF THE CENTRAL GAWLER MILL ( CGM ) TO ITS ORIGINAL 600KTPA FRESH ORE CONFIGURATION IS ESTIMATED AT ONLY A$26M (±30%). FULL DETAILS ARE CONTAINED IN THE COMPLETE ANNOUNCEMENT, WHICH CAN BE ACCESSED ON THE ASX WEBSITE, THE INVESTOR SECTION OF BARTON'S WEBSITE, OR DIRECTLY BY CLICKING HERE.",positive,importante
NZD/USD holds positive ground above 0.6000 as RBNZ leaves interest rate unchanged at 3.25%. The NZD/USD pair gains ground to around 0.6000 during the Asian trading hours on Wednesday. The New Zealand Dollar (NZD) strengthens against the Greenback after the Reserve Bank of New Zealand (RBNZ) interest rate decision.,neutral,générale
"Why the Market Dipped But Enterprise Products Partners (EPD) Gained Today. In the most recent trading session, Enterprise Products Partners (EPD) closed at $31.72, indicating a +1.31% shift from the previous trading day.",negative,générale
"United Parcel Service (UPS) Ascends While Market Falls: Some Facts to Note. United Parcel Service (UPS) closed the most recent trading day at $102.38, moving +1.52% from the previous trading session.",negative,générale
XRP News Today: Ripple Case Spotlighted in Senate—XRP Targets $3 Breakout; BTC Eyes $110k. Market eyes potential July 10 SEC appeal vote that could pave the way for XRP-spot ETFs and reignite bullish momentum toward $3 and beyond.,positive,générale
SoFi Offers Exposure to OpenAI and SpaceX Through New Private-Market Funds. SoFi Technologies (SOFI) said Tuesday it's adding new private-market funds offering exposure to startups like OpenAI and SpaceX.,positive,générale
"Hershey (HSY) Suffers a Larger Drop Than the General Market: Key Insights. In the most recent trading session, Hershey (HSY) closed at $169.93, indicating a -3.2% shift from the previous trading day.",negative,générale
"EUR/USD reverses earlier gains with trade tariffs hurting risk appetite. The EUR/USD pair is pulling back from intra-day highs and keeps its broader bearish trend from last week's highs intact. Investors remain wary of taking excessive risk after US President Donald Trump started sending tariff letters to batches of countries, reviving concerns about the global trade outlook.",neutral,générale
"Bitcoin Projected to Hit $459K by 2030, Surpassing $1M by 2035: Finder Panel. Bitcoin is on a rocket path to $1 million, with Finder's expert panel citing institutional adoption, global instability, and digital scarcity as key drivers of unstoppable growth.",positive,importante
"Costamare: Cheap, Cash-Rich, And Still Dropping - What's Wrong Then?. Costamare's pivot into dry bulk shipping eroded profits and distracted from its strong, reliable containership business. The dry bulk spin-off failed to unlock value, with both CMRE and CMDB shares underperforming post-separation. Management's opaque Neptune Maritime Leasing venture and reluctance to boost shareholder returns raise concerns about capital allocation.",positive,critique
"Carvana (CVNA) Declines More Than Market: Some Information for Investors. Carvana (CVNA) closed the most recent trading day at $345.92, moving 3.19% from the previous trading session.",negative,générale
"NRG Energy (NRG) Suffers a Larger Drop Than the General Market: Key Insights. The latest trading day saw NRG Energy (NRG) settling at $151.27, representing a -4.68% change from its previous close.",negative,générale
"Why RCM Technologies, Inc. (RCMT) Dipped More Than Broader Market Today. In the latest trading session, RCM Technologies, Inc. (RCMT) closed at $26.64, marking a -1.33% move from the previous day.",negative,générale
"Crypto traders ‘starting to salivate' as Bitcoin inches back toward $110K. Santiment says the ratio of bullish to bearish Bitcoin comments on social media has hit a three-week high as traders grow more optimistic about Bitcoin breaking above $110,000.",positive,importante
"Sunrun (RUN) Suffers a Larger Drop Than the General Market: Key Insights. In the latest trading session, Sunrun (RUN) closed at $9.84, marking a -11.43% move from the previous day.",negative,générale
"Silver (XAG) Forecast: Price Drops as Rally Stalls—Profit-Taking Hits Silver Market. Silver pulls back from a 14-year high as CPI data underwhelms. Strong support holds, but Fed uncertainty and dollar strength pressure the silver market.",neutral,importante
"Wix.com (WIX) Suffers a Larger Drop Than the General Market: Key Insights. Wix.com (WIX) closed at $161.77 in the latest trading session, marking a -1.17% move from the prior day.",negative,générale
"Wise: Poised To Capture A Multi-Trillion Dollar Opportunity. Wise's international payments infrastructure is cheaper and faster than traditional transfers, positioning the company to win a large percentage of future FX volume. The stock is priced at only 25x EBIT, which should shrink in the coming years as management executes its revenue growth strategy. The company's listing is moving to the US from the UK, which could drive multiple expansion.",positive,importante
"Copper Quest Strengthens Leadership Team. July 21, 2025 – TheNewswire - VANCOUVER, British Columbia – Copper Quest Exploration Inc. (CSE: CQX; OTCQB: IMIMF; FRA: 3MX) (“ Copper Quest ” or the “ Company ”) is pleased to announce the appointment of Mr. Chad McMillan to serve as a Strategic Advisor to the Company. Mr. McMillan is an experienced senior executive with over twenty years in and around the capital markets business, building, managing, and helping to finance public companies.  He is well versed in executive management, corporate finance, mergers and acquisitions, corporate communications, community relations, and more, having served in roles such as President, CEO, Director, Vice President Corporate Communications, and Strategic Advisor. Mr. McMillan has led and assisted in numerous financing, merger, acquisition, and joint venture transactions, particularly in the mining and resource sector, and also in technology and entertainment. He is the founder of McMillan Strategies, Kaypieye Media Inc., and Wokaura Art & Innovations Inc. and has a Bachelor of Arts degree in Communications from Simon Fraser University.",positive,générale
"Aehr Test Systems, Inc. (AEHR) Q4 2025 Earnings Call Transcript. Aehr Test Systems, Inc. (NASDAQ:AEHR ) Q4 2025 Earnings Conference Call July 8, 2025 5:00 PM ET Company Participants Chris P. Siu - CFO, Executive VP of Finance & Secretary Gayn Erickson - President, CEO & Director Conference Call Participants Christian David Schwab - Craig-Hallum Capital Group LLC, Research Division Jonathan Dorsheimer - William Blair & Company L.L.C.",neutral,générale
"Tether Quietly Built $8B Gold Reserves in Swiss Vault to Reduce Custody Costs: Report. Tether owns the vast majority of about 80 tons of gold stockpile, worth around $8 billion, stored in a private vault in Switzerland.",positive,générale
"EWP: Spain Offers Low Valuations And Decent GDP Growth. The iShares MSCI Spain ETF invests in large-cap Spanish stocks, with the portfolio exhibiting extreme concentration in just a few companies. The ETF is also heavily exposed to the Financials and Utility sectors. Relative to the SPY, Information Technology and Health Care are key underweight positions. This sector composition makes EWP's earnings growth highly dependent on the business cycle, which is forecast to remain in expansion territory in 2025-2027.",positive,générale
"Gold and Silver Technical Analysis: XAUUSD Awaits Breakout, XAGUSD Holds Bullish Structure. Gold consolidates at the edge of an ascending triangle and looks for its next move, while silver consolidates above $35 in preparation for the next rally.",neutral,générale
"AUD/USD Price Forecast: Rises to near 0.6550 after moving slightly above nine-day EMA. The AUD/USD pair is recovering its 1% losses registered in the previous session, trading around 0.6540 during the European hours on Tuesday. The daily chart's technical analysis indicated a renewing bullish sentiment as the pair has rebounded to the existing ascending channel pattern.",negative,générale
Bitfinex Hosts AMA with TokenFi to Explore Tokenization Innovations. Bitfinex and TokenFi conducted an AMA session discussing TokenFi's mission to simplify tokenization and its innovations in real-world asset (RWA) tokenization and staking.,positive,générale
"Ethereum Flexes Muscle, Outperforms Bitcoin Amid Market Momentum. Ethereum price started a fresh increase above the $3,020 zone. ETH is now consolidating gains and might correct lower toward the $3,040 zone.",positive,importante
"Hancock Whitney Corporation (HWC) Q2 2025 Earnings Call Transcript. Hancock Whitney Corporation (NASDAQ:HWC ) Q2 2025 Earnings Conference Call July 15, 2025 4:30 PM ET Company Participants Christopher S. Ziluca - Senior EVP & Chief Credit Officer John M.",neutral,générale
"3 Underdog Stocks That Could Outperform the Market in the Second Half. The stock market has been choppy in 2025, but overall by the midway point the S&P 500 index was up 5.5%. And it has recently hit a new all-time high, putting into question just how much higher it might go this year, especially with many uncertainties still circulating around tariffs and trade policies.",positive,générale
"Gold Price Forecast: XAU/USD trades lower around $3,325 amid risk-on market sentiment. Gold price (XAU/USD) drops to near $3,325 during the European trading session on Tuesday. The yellow metal faces slight selling pressure as the market sentiment is favorable for risky assets, following the grace period from United States (US) President Donald Trump to allow trading partners to strike a trade deal.",neutral,importante
"Why Oscar Health, Inc. (OSCR) Dipped More Than Broader Market Today. In the latest trading session, Oscar Health, Inc. (OSCR) closed at $16.55, marking a -1.55% move from the previous day.",negative,générale
"Pound to Euro Exchange Rate Week Ahead Forecast: €1.15 Next?. Looking ahead, the European Central Bank's (ECB) latest interest rate decision is likely to act as key catalyst of movement for the Pound Euro exchange rate this week. The ECB is widely expected to hit pause on its cutting cycle for the first time in a year, which coupled with some potentially hawkish forward guidance could provide a.",neutral,générale
"Sound Point Meridian Capital Prices Offering of Preferred Shares. NEW YORK--(BUSINESS WIRE)-- #CLO--Sound Point Meridian Capital, Inc. (the “Company”) (NYSE: SPMC) today announced that it has priced an underwritten public offering of 2,000,000 shares of its 7.875% Series B Preferred Shares due 2030 (the “Preferred Shares”) at a public offering price of $25 per share, which will result in net proceeds to the Company of approximately $48.2 million after payment of underwriting discounts and commissions and estimated offering expenses payable by the Company. The Prefer.",positive,générale
"BTCS Surges 100% on $100M Ethereum Treasury Expansion Plan. Shares of Blockchain Technology Consensus Solutions (BTCS), a Nasdaq-listed blockchain firm, skyrocketed over 100% on Tuesday after announcing a bold $100 million funding initiative to expand its Ethereum (ETH) holdings. The company, known for its ETH-focused treasury strategy, aims to leverage both traditional and decentralized finance (DeFi) markets to raise capital and grow its digital asset reserves.",positive,importante
"Crypto Inflows Hit $18B: Ethereum Quietly Gains Ground on Bitcoin. Institutional and retail interest in cryptocurrencies remains strong, with digital asset funds continuing their steady streak of weekly inflows. According to the latest report from CoinShares, crypto inflows hit $1.04 billion last week, bringing the total to an impressive $18 billion over the past 12 weeks.",positive,importante
"Avolta: Attractive Long-Term Earnings Growth Outlook. I rate Avolta a buy, driven by its dominant scale, captive audience, and powerful proprietary data ecosystem. The merger with Autogrill gives DUFRY unmatched global reach, access to 2.5 billion passengers, and strong negotiating power with brands. DUFRY's structural advantages—pricing power, data-driven execution, and long-term contracts—support margin expansion and revenue growth.",positive,importante
"Ethereum Fork Pattern Signals Rising Volatility Ahead of Potential $3K Breakout. Ethereum is forming a rare fork pattern across its 50, 100, and 200-day moving averages, signaling a sharp increase in market volatility. As ETH trades near $2,547, these key technical indicators are divergingresembling the tines of a fork splitting apart.",positive,générale
"Wendy's CEO steps down to take top leadership position at Hershey Company after brief tenure. Kirk Tanner will leave his role as Wendy's CEO to take the helm at The Hershey Company, succeeding retiring CEO Michele Buck after her seven-year tenure.",positive,générale
Is Elon Musk Right To Criticize the Rising Debt Ceiling and Bet On Bitcoin?. Elon Musk has once again turned to social media to criticize the Trump administration's handling of the national debt. The Tesla founder has particularly called out the recently signed One Big Beautiful Bill Act as crucial in further amplifying an already alarming deficit.,positive,générale
"Why Quanta Services (PWR) Dipped More Than Broader Market Today. In the most recent trading session, Quanta Services (PWR) closed at $377.56, indicating a -2.14% shift from the previous trading day.",negative,générale
"Why Procter & Gamble (PG) Dipped More Than Broader Market Today. Procter & Gamble (PG) reached $157.89 at the closing of the latest trading day, reflecting a -1.63% change compared to its last close.",negative,générale
"Phillips 66 (PSX) Ascends While Market Falls: Some Facts to Note. In the closing of the recent trading day, Phillips 66 (PSX) stood at $130, denoting a +2.85% move from the preceding trading day.",negative,générale
"Figma's Bitcoin Strategy Signals Broader Corporate Adoption. Figma, the popular collaborative design platform used by 95% of Fortune 500 companies, has filed for an IPO after generating $871 million in revenue over the past yearup 49% year-over-year. Notably, the company disclosed a $70 million investment in Bitcoin ETFs and gained board approval to purchase an additional $30 million in spot Bitcoin (BTC), currently priced at $108,877.",positive,importante
USD/CAD trades with mild gains above 1.3650 as Trump vows 50% tariff on copper. The USD/CAD pair trades with mild gains near 1.3665 during the early Asian session on Wednesday. The Canadian Dollar (CAD) softens against the Greenback after US President Donald Trump reignited concerns following tariffs on Japan and South Korea.,neutral,générale
"Here's Why Ardmore Shipping (ASC) Fell More Than Broader Market. Ardmore Shipping (ASC) closed the most recent trading day at $10.28, moving 1.15% from the previous trading session.",negative,générale
"Westwood Holdings: Profitability Improving But Stock Not Cheap. WHG reversed previous outflows with strong 1Q25 net inflows, but the sustainability of this trend is uncertain given mixed fund performance rankings. Profitability is improving due to operating leverage, but recent results were affected by seasonal costs, and revenue growth remains modest. The valuation is high at 23x EV/NOPAT, requiring substantial AUM growth to justify current pricing, which remains speculative.",positive,générale
"XRP Surges to $2.35 Amid Market Volatility: What's Next for Ripple's Token?. XRP news today shows significant price action, with the token surging over 4% to touch $2.35 before facing a slight correction. This move comes amid broader market volatility and growing optimism around Ripple's ongoing developments and legal clarity.",positive,générale
"AUD/NZD inches higher to near 1.0900 as RBNZ maintains Official Cash Rate at 3.25%. AUD/NZD holds ground after the Reserve Bank of New Zealand (RBNZ) decided to stand pat on the policy rate after six consecutive cuts, trading around 1.0890 during the Asian hours on Wednesday. The RBNZ board members maintained the Official Cash Rate (OCR) at 3.25% in the July policy meeting, aligned with the market expectations.",positive,générale
"INVESTOR WEBINAR - CAESIUM MRE. MONTREAL , JULY 20, 2025 /PRNEWSWIRE/ - SYDNEY, AUSTRALIA – JULY 21, 2025 PATRIOT BATTERY METALS INC. (THE ""COMPANY"" OR ""PATRIOT"") (TSX: PMET) (ASX: PMT) (OTCQX: PMETF) (FSE: R9GA) IS PLEASED TO ADVISE THAT KEN BRINSDEN, THE COMPANY'S PRESIDENT, CEO AND MANAGING DIRECTOR, WILL HOST A LIVE INVESTOR WEBINAR TOMORROW, TUESDAY 22 JULY 2025 AUSTRALIA/MONDAY 21 JULY 2025 MONTREAL TO DISCUSS THE MAIDEN MINERAL RESOURCE ESTIMATE FOR CAESIUM ANNOUNCED TODAY FOR THE RIGEL AND VEGA ZONES AT ITS 100%-OWNED SHAAKICHIUWAANAAN PROPERTY (THE ""PROPERTY"" OR ""PROJECT"") LOCATED IN THE EEYOU ISTCHEE JAMES BAY REGION OF QUEBEC MR BRINSDEN WILL UPDATE INVESTORS ON THE SIGNIFICANCE OF THIS ANNOUNCEMENT AND OUTLINE THE SIGNIFICANCE OF THE CAESIUM DISCOVERY, WHILE ALSO TAKING THE OPPORTUNITY TO PROVIDE AN UPDATE ON THE LITHIUM-ONLY DEFINITIVE FEASIBILITY STUDY FOR CV5 SHAAKICHIUWAANAAN AND OTHER UPCOMING MILESTONES. INVESTORS AND SHAREHOLDERS WILL HAVE THE OPPORTUNITY TO SUBMIT LIVE QUESTIONS VIA THE ONLINE Q&A WEBINAR PORTAL.",neutral,générale
"AAVE Rallies Above $290 as DeFi Lending Surges to New Highs. AAVE, the native token of decentralized finance (DeFi) platform Aave, surged to over $290 on Tuesdayits highest level in three weeksas the DeFi lending sector gains renewed momentum. According to CoinDesk Research, AAVE rebounded from Mondays low of $277.57 to a session high of $291.11, marking a 5% gain in under 24 hours.",positive,importante
"Asia Morning Briefing: Bitcoin Stalls Near $109K as Market Waits for a Catalyst. Welcome to Asia Morning Briefing, a daily summary of top stories during U.S. hours and an overview of market moves and analysis. For a detailed overview of U.S. markets, see CoinDesk's Crypto Daybook Americas.",neutral,générale
"Why the Market Dipped But SPAR Group, Inc. (SGRP) Gained Today. SPAR Group, Inc. (SGRP) reached $0.93 at the closing of the latest trading day, reflecting a +2.04% change compared to its last close.",negative,générale
"Taiko Unveils Major Developments and Partnerships in Q2 2025. Taiko's Q2 2025 update showcases significant advancements, including the Pacaya hardfork, Binance listing, and strategic partnerships, bolstering its ecosystem and community engagement.",positive,générale
"Polygon (POL) Gains 3% as Market Eyes Heimdall v2 Upgrade. Polygons native token, POL (formerly MATIC), climbed nearly 3% in the past 24 hours, outperforming the broader crypto market amid rising investor interest and key technical support. The token surged from $0.184 to $0.189, supported by a 4.28% trading range and strong volume activity, signaling renewed momentum.",positive,importante
"Ripple CEO Reveals Ripple's Plan as XRP Lawsuit Nears Final Verdict. Ripple's years-long battle with the U.S. Securities and Exchange Commission (SEC) appears to be approaching its final chapter. As legal tensions begin to cool, Ripple CEO Brad Garlinghouse is stepping into the spotlight, preparing to testify before the Senate with a renewed call for regulatory clarity.",positive,générale
"This Artificial Intelligence (AI) Stock Is Surging After Joining the S&P 500. Can It Continue to Skyrocket?. Shares of Datadog (DDOG -4.23%) shot up nearly 15% on July 3 after it was revealed that the provider of cloud-based observability, monitoring, and security solutions will join the S&P 500 index on July 9.",positive,générale
