text,label,importance
"TWO BOEING-BUILT O3B MPOWER SATELLITES SUCCESSFULLY LAUNCH, ENHANCING SES CONSTELLATION. CAPE CANAVERAL, FLA. , JULY 22, 2025 /PRNEWSWIRE/ -- BOEING [NYSE: BA] ENGINEERS HAVE CONFIRMED THE 9TH AND 10TH O3B MPOWER SATELLITES, BUILT FOR LEADING SPACE SOLUTIONS COMPANY SES, HAVE SUCCESSFULLY LAUNCHED AND ARE TRANSMITTING SIGNALS FROM SPACE AFTER LIFTING OFF ABOARD A SPACEX FALCON 9 ROCKET AT 5:12 P.M.",positive,générale
"Silvercorp Metals: The Metal Shines, But The Stock Already Reflects Much Of The Value. Silvercorp Metals boasts outstanding operating margins, ultra-low costs, and a strong financial position with over $360 MM in cash and no debt. With silver at $38.94/oz, Silvercorp Metals maximizes operating leverage, sustaining AISC near $9/oz AgEq and gross margins above 60%. Despite a 50% rally in 2024, Silvercorp Metals still trades at discounted EV/EBITDA and P/E multiples compared to sector peers.",positive,générale
"Disguised Unemployment in Blockchain? Data Shows Only 12% of Ethereum, 25% of Solana Protocols Have Revenue. Have you heard of disguised unemployment? It refers to a situation where a portion of the workforce appears to be employed, but isn't contributing to the economy's output.",negative,générale
"Pound Sterling Price News and Forecast: GBP/USD edges higher despite soaring UK borrowing. The GBP/USD advances modestly during the North American session as the US dollar extends its losses for two straight days, despite data showing that UK government borrowing soared in June. At the time of writing, the pair trades at 1.3504 up 0.12%.",negative,générale
"Cardano Breakout Momentum Builds as Analyst Sees Push Toward $2. Cardano (ADA) is back in the spotlight as one crypto analyst suggests that the altcoin could be on the verge of a major breakout. With ADA trading just below the $0.90 level, a leading voice in the crypto community is forecasting a bullish surge that could carry the token to $2 in the coming months.",positive,générale
"Expro Unveils Its Most Advanced Brute® Packer System for Deepwater Wells. HOUSTON--(BUSINESS WIRE)--Expro (NYSE:XPRO), a leading provider of energy services, has launched its most advanced BRUTE® High-Pressure, High Tensile Packer System, designed to help operators work more efficiently and confidently in the extreme conditions of deepwater wells. Engineered for the highest differential pressures in the market, this new technology gives operators the flexibility to set higher in the wellbore - saving rig time, reducing operational risk, and simplifying regulatory com.",positive,générale
Credit Agricole Forecast: Reduced Scope for GBP/EUR Gains. The Pound to Euro (GBP/EUR) exchange rate has drifted towards 1.1520 and close to 3-month lows at 1.1500. Credit Agricole is less confident over the Pound outlook with concerns over fiscal policy and the potential for a faster rate of Bank of England interest rate cuts.,neutral,générale
"Equity LifeStyle Properties Q2 Review: Sluggish Growth But Stable Core Business. I maintain my 'hold' rating on Equity LifeStyle Properties, as its stable, recurring revenue and secure dividend are offset by weak seasonal demand and a lack of near-term catalysts. Q2 results were in-line, with solid core property income and impressive insurance cost reductions, but transient and home sales segments remain under pressure. ELS's balance sheet is strong, leverage is down, and the 3.3% dividend yield is safe, supporting long-term income growth for patient investors.",positive,générale
"These Two Bearish Scenarios Put Solana Price At $162 After Fakeout. The Solana price has slowly crept up over the last few weeks, moving from a low of $127 back in June to now trading over $200 at the time of this report. This surge has been propelled forward by the emergence of new runners on the blockchain such as the likes of USELESS, moving SOL toward the coveted $200 market.",positive,générale
"VCLT: Might Be Too Early For A Rotation Into Long-Term Issuances. VCLT offers diversified, investment-grade, long-term corporate bond exposure with a 5.7% yield but carries significant duration risk due to rate sensitivity. Despite low fees and high liquidity, the Fund has underperformed peer ETFs on a total return basis, making it a less optimal choice. Current inflation trends and delayed Fed rate cuts increase the risk of adverse returns for long-dated bonds like those held in Vanguard Long-Term Corporate Bond Index Fund ETF Shares.",positive,générale
Rakovina Therapeutics KT-5000AI Program Yields Potent ATR Inhibitor Hits in Early Screening. Compounds developed through collaboration with Variational AI show targeted activity Compounds developed through collaboration with Variational AI show targeted activity,positive,générale
"Planet Ventures Announces Proposed CAD $5,000,000 Convertible Debenture Financing to Further Accelerate Bitcoin Treasury Strategy. THIS NEWS RELEASE IS NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES FOR DISSEMINATION IN THE UNITED STATES   Satoshis per share up over 750% since initial June purchase",positive,générale
"Genuine Parts: Despite Conservative Near-Term Outlook, We Confirm Our Long-Term Buy. GPC benefits from an aging vehicle fleet, rising automotive complexity, tariff protections, and steady M&A, supporting long-term growth despite near-term pressures. Q2 results showed resilient sales and margin expansion, with M&A and FX as key drivers, though net profit and free cash flow were down year-over-year. Valuation remains attractive, despite risks like inventory build and industrial softness.",positive,générale
Why is Texas Instruments' stock sliding after earnings? Analysts boil it down to one word.. Analysts say the tone on the earnings call was “moody” and “appears to have shifted markedly” as executives express more caution.,negative,générale
"U.S. Dollar Retreats As Traders Bet On Dovish Fed: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY. The American currency remains under pressure as U.S. President Trump puts pressure on Fed Chair Powell.",negative,générale
"First time in 35 years that consumer sentiment is universally negative in Asia: DFI Retail CEO. DFI Retail CEO Scott Price discusses how consumer spending habits are shifting in response to negative sentiment, and the company's recent divestment of its Singapore food business.",positive,générale
"Manhattan Associates, Inc. (MANH) Q2 2025 Earnings Conference Call Transcript. Manhattan Associates, Inc. (NASDAQ:MANH ) Q2 2025 Earnings Call July 22, 2025 4:30 PM ET Company Participants Dennis B. Story - Executive VP, CFO & Treasurer Eddie Capel - Executive Chairman of the Board Eric A.",neutral,générale
"Samsung Biologics reports second quarter 2025 financial results. Recorded Q2'25 consolidated revenue of KRW 1,289.9 billion Recorded Q2'25 consolidated operating profit of KRW 475.6 billion Solid momentum sustained through capacity ramp-up and stable project execution INCHEON, South Korea , July 23, 2025 /PRNewswire/ -- Samsung Biologics (KRX: 207940.KS), a leading contract development and manufacturing organization (CDMO), today announced its financial results for the second quarter of fiscal year 2025. ""Our second quarter results demonstrate continued strong momentum across our business,"" said John Rim, CEO and President of Samsung Biologics.",neutral,générale
"The Sherwin-Williams Company (SHW) Q2 2025 Earnings Conference Call Transcript. The Sherwin-Williams Company (NYSE:SHW ) Q2 2025 Earnings Call July 22, 2025 10:00 AM ET Company Participants Allen J. Mistysyn - Senior VP of Finance & CFO Heidi G.",neutral,générale
"ASX-Listed DigitalX Adds Another $8.8M in Bitcoin, Boosts Holdings to Nearly 500 BTC. ASX-listed cryptocurrency fund manager, DigitalX, has increased its Bitcoin holdings with the purchase of 74.7 BTC for approximately $8.8 million.",positive,générale
"Equinor ASA: Key information relating to cash dividend for the second quarter 2025. Key information relating to the cash dividend to be paid by Equinor (OSE: EQNR, NYSE: EQNR) for the second quarter 2025.  Cash dividend amount: 0.37 Announced currency: USD Last day including rights: 12 November 2025 Ex-date Oslo Børs: 13 November 2025 Ex-date New York Stock Exchange: 14 November 2025 Record date: 14 November 2025 Payment date: 26 November 2025 Date of approval: 22 July 2025 Other information: The cash dividend per share in NOK will be communicated on 20 November 2025.",neutral,générale
"Alphabet Earnings Preview: Google's Very Own Version Of Creative Destruction. Alphabet reports their Q2 '25 financial results after the closing bell on Wednesday night, July 23rd, 2025. Analyst consensus is expecting $2.18 in earnings per share on $93.9-94 billion in revenue and $31.1 billion in revenue for expected y-o-y growth of 15%, 11%, and 13%, respectively. Advertising is still 74% of total GOOGL revenue as of the March '25 quarter, but the fact is that metric has been slowly declining from the low 80% range in 2022.",positive,générale
"Danaos Delivers Sustainable Dividends At Extraordinary Low Valuation. Danaos is well-positioned in a challenging shipping market due to its low leverage, strong balance sheet, and focus on sub-12,000 TEU vessels. Long-term charters and a diversified customer base insulate DAC from near-term market volatility and provide stable cash flows through at least 2027. Elevated scrapping activity, environmental regulations, and DAC's modern fleet should drive long-term competitive advantages as older ships exit the market.",positive,importante
"The Starbucks Turnaround Is Underway - but will it work?. Brian Niccol is standing in the corner of a newly renovated Starbucks in Seattle on an afternoon in mid-April. Baristas are making iced cherry chai lattes and mocha Frappuccinos with whipped cream, and warming egg bites and croissants.",positive,générale
"Woodside Energy Releases Second Quarter Report for Period Ended 30 June 2025. PERTH, Australia--(BUSINESS WIRE)--Woodside Energy Group (ASX: WDS) (NYSE: WDS): Woodside CEO Meg O'Neill said the company continued to demonstrate operational excellence and world-class project execution over the second quarter, with a focus on driving future growth and value. “We delivered strong production of 50 million barrels of oil equivalent for the quarter from our diverse portfolio of high-quality assets. At the same time, ongoing focus on cost control has enabled us to lower our unit.",positive,générale
EUR/USD tests key resistance as US-EU trade talks reach critical juncture and ECB decision nears. EUR/USD is trading marginally higher on Tuesday as investors continue to monitor developments in trade and economic policy.,negative,générale
"Cementos Pacasmayo S.A.A. (CPAC) Q2 2025 Earnings Call Transcript. Cementos Pacasmayo S.A.A. (NYSE:CPAC ) Q2 2025 Earnings Conference Call July 22, 2025 10:00 AM ET Company Participants Claudia Bustamante - Head of Investor Relations Humberto Reynaldo Nadal Del Carpio - CEO & Director Ely Hirahoka - Chief Financial Officer Conference Call Participants Marcelo Sá - Itaú Corretora de Valores S.A.",neutral,générale
"Altseason Hype Heats Up: Santiment Warns of Volatility Ahead as ETH Nears $4K. Santiment warns crowd belief in an “altseason” may precede volatility, as past euphoria has triggered sudden crypto market shakeouts.",positive,générale
"MNTN: What To Watch When The Company Reports Its First Public Earnings. MNTN offers strong fundamentals and a compelling long-term growth narrative for SMB-focused adtech. Key Q2 earnings metrics to watch are revenue growth, gross margin stability near 70%, and continued efficiency in go-to-market efforts. MNTN trades at a discount to peers, with valuation upside if they execute on growth, and remains a potential acquisition target.",positive,générale
"BNB Price Hits New All-Time High; 2021 Pattern Signals Altcoin Season Is Imminent. BNB, the fifth-largest cryptocurrency by market cap, has reached a new all-time high of $804, ending a 7-month wait.",positive,générale
"Zscaler: Billings Jump Helps To Justify Big Rally. Zscaler's sales momentum and billings acceleration set it apart in a challenging software market, justifying my reiterated 'Buy' rating despite valuation concerns. AI-driven demand and a large, underpenetrated TAM support ZS's premium valuation and continued growth, with new products and pricing models fueling adoption. Q3 results showed 23% revenue growth, strong billings acceleration, and robust large-customer expansion, highlighting the company's execution and resilience amid macro uncertainty.",positive,importante
"Ethereum ‘Demand Shock' Will Drive $20B in ETH Purchases by Mid-2026: Bitwise CIO. Ethereum faces a supply-demand imbalance as institutional buyers scoop up billions in ETH. With a bullish chart pattern targeting $4,100, more upside may lie ahead.",positive,générale
"Discover Is a Done Deal as Capital One Targets ‘Digital Experiences'. The acquisition of Discover Financial is in the rearview mirror, having been completed in May. For Capital One, the focus is on building scale with the combined entities and on building out a national banking brand.",positive,générale
"Bitwise Sees $20 Billion Institutional Surge Ahead for Ethereum. Ethereum (ETH) has experienced unprecedented demand over the last several weeks, amidst a surge in institutional interest. Based on this, Bitwise CIO Matt Hougan warns of a looming historic price shock.",positive,générale
"Binance's Unrealized Bitcoin Profits Hit Record 60K: What It Means for BTC Market. Binance's unrealized Bitcoin profit hits a record 60,000 BTC as reserves decline and BTC price eyes $125,500 breakout target.",positive,générale
"SAP CEO Christian Klein on Earnings, Trade Uncertainty, AI Demand. SAP SE Chief Executive Officer Christian Klein discusses the company's performance as cloud and software revenue increased 11% to €7.97 billion ($9.4 billion) in the period ended June 30. He also discusses tariff uncertainty and demand for artificial intelligence.",neutral,générale
"Caledonia Mining expects to report better than expected first half. Caledonia Mining Corporation PLC (AIM:CMCL, NYSE-A:CMCL, VFEX:CMCL) told investors it expects to report a profit for its second quarter, ended June 30, with the gold miner's performance said to be materially better than expected. It builds on a strong result in the first quarter.",positive,générale
"Hyper Bit Executes Definitive Agreement to Purchase Ethereum with Bit Royalty. Vancouver, British Columbia--(Newsfile Corp. - July 23, 2025) - HYPER BIT TECHNOLOGIES LTD. (CSE: HYPE) (OTCID: HYPAF) (FSE: N7S0) (the ""Company"" or ""Hyper Bit"") announces that further to its recent news dated July 17th 2025, it has entered in to a third Definitive Agreement July 22nd 2025, with Bit Royalty, an arms length corporation, to acquire Ethereum as a treasury asset.",neutral,générale
"Silver Elephant Early Warning Report. Vancouver, British Columbia--(Newsfile Corp. - July 22, 2025) - Silver Elephant Mining Corp. (TSX: ELEF) (OTCQB: SILEF) (FSE: 1P2) (""Silver Elephant"" or the ""Company"") announces that on July 18, 2025 and July 21, 2025, it sold an aggregate of 3,000,000 common shares in the capital of Oracle Commodity Holding Corp. (""Oracle"") through the facilities of the TSX Venture Exchange for total consideration of $60,035 (the ""Oracle Share Sale""). Prior to the Oracle Share Sale, Silver Elephant held 32,700,110 Oracle common shares, representing approximately 31.45% of Oracle's issued and outstanding common shares.",positive,générale
These are the top 5 questions Tesla investors have ahead of the company's Q2 earnings call. Tesla will provide an update on its second-quarter earnings on Wednesday. Investors want to know more about the company's progress on robotaxis and affordable Tesla models.,positive,générale
"21Shares Files Spot ONDO ETF, Is 30% Price Surge Coming Soon?. 21Shares has filed for a spot ONDO ETF, aiming to offer institutional exposure to tokenized real-world assets. Backed by a Trump-linked DeFi platform and a recent broker-dealer acquisition, Ondo Finance is positioning itself at the forefront of on-chain securities. ONDO price is showing early signs of a breakout amid strong RWA growth.",positive,générale
"Chubb: Sufficiently Cheap To Buy After A Solid Q2 (Rating Upgrade). Chubb's Q2 results dispelled concerns about peaking underwriting profitability, with strong premium growth and a record-low combined ratio highlighting its disciplined approach. The company's global scale and brand strength allow it to shift capital to favorable markets, supporting consistent outperformance in underwriting versus peers. While insurance premium growth is decelerating and margins may be near peak, Chubb's investment income and capital return programs bolster its earnings outlook.",positive,générale
"Gold's (XAU/USD) Price Forecast: Will Gold Gain Acceptance Above the $3400/oz Handle?. Gold prices are making a fresh play for the $3400/oz handle, but will a break prove to be sustainable or not? This question remains front and center as trade tensions rise once more.",negative,générale
"Pound US Dollar Exchange Rate News, Forecast: GBP Slips as UK Borrowing Soars. Looking ahead, the GBP/USD exchange rate is expected to remain muted midweek due to a lack of economic data on both sides of the Atlantic. As a result, broader market trends could drive most movement in the pairing, with risk appetite likely to determine the direction of the currencies.",negative,générale
"GBP/USD edges higher despite soaring UK borrowing as Dollar slips further. The GBP/USD advances modestly during the North American session as the US dollar extends its losses for two straight days, despite data showing that UK government borrowing soared in June. At the time of writing, the pair trades at 1.3504 up 0.12%.",negative,générale
"Yum! Brands Announces Q2 2025 Earnings and Conference Call Details. LOUISVILLE, Ky.--(BUSINESS WIRE)--Yum! Brands Announces Q2 2025 Earnings and Conference Call Details.",neutral,générale
"JCE: Unlikely To Provide Alpha But Still An Attractive Income Fund. Nuveen Core Equity Alpha Fund offers an 8.2% yield via option writing on large-cap growth stocks, but caps upside potential and underperforms total return ETFs like QQQ. The fund is best suited for income-focused investors, not those seeking long-term capital appreciation or alpha versus major indexes. JCE's distributions are consistent and well-covered by net realized gains, but are tax-inefficient, making them better suited for tax-advantaged accounts.",positive,générale
"Vicor Corporation (VICR) Q2 2025 Earnings Call Transcript. Vicor Corporation (NASDAQ:VICR ) Q2 2025 Earnings Conference Call July 22, 2025 5:00 PM ET Company Participants James F. Schmidt - Corporate VP, CFO, Treasurer, Corporate Secretary & Director Patrizio Vinciarelli - Founder, Chairman, CEO & President Philip D.",neutral,générale
"VEON to Release 2Q25 Earnings Update on August 7, 2025. VEON to Release 2Q25 Earnings Update on August 7, 2025 Dubai, July 23, 2025 – VEON Ltd. (NASDAQ: VEON), a global digital operator, today confirms that the Group will release its selected financial and operating results for the second quarter and half-year ended June 30, 2025, at 8:00 GST (0:00 EST) on August 7, 2025.",neutral,générale
"Bitcoin, Ethereum To Back Loans? JPMorgan Explores Bold New Option. JPMorgan is reportedly considering loans backed directly by clients' Bitcoin and Ethereum holdings, a move that would pull TradFi further into crypto.",positive,générale
"UBS Forecast: Sell Dollar Rallies, Buy EUR/USD Below 1.16 Target 1.20. The Euro to Dollar (EUR/USD) exchange rate found support below 1.1600 last week and has rallied to near 1.17 amid a dollar relapse. UBS considers that trade tensions could lead to short-term US currency gains, but it expects that fundamental drivers will lead to losses over the medium term.",neutral,générale
"MANDATORY NOTICE OF TRADE IN IDEX BIOMETRICS – 22 JULY 2025. REFERENCE IS MADE TO IDEX BIOMETRICS ASA'S DISCLOSURE ON 21 JULY 2025 OF A PRIVATE PLACEMENT OF 9,090,909 SHARES AT NOK 3.30 PER SHARE, SPLIT IN TWO TRANCHES. IDEX DISCLOSES THE FOLLOWING INFORMATION ON BEHALF OF PRIMARY INSIDERS.",negative,générale
"NXP Semiconductors: Signs Of Improvement, Remain Hold For Now. NXP's Q2 results show early signs of recovery, but headline numbers remain tepid and don't yet justify a 'Buy' rating upgrade. Long-term growth drivers like EVs and autonomous vehicles are compelling, but near-term semiconductor cycle uncertainty keeps me on hold. Management's optimism and prudent inventory management are positives, but I need to see tangible earnings rebound before turning bullish.",positive,générale
"Amazon to reportedly close Shanghai AI lab amid US-China tensions. Amazon.com Inc (NASDAQ:AMZN) is reportedly shutting down its artificial intelligence research lab in Shanghai, according to the Financial Times. The closure is linked to growing political and economic tensions between the US and China, with increased scrutiny of American companies operating in China.",positive,générale
"Ethereum ETF Investors Are Beating Bitcoin Holders With This Huge Advantage. Ethereum has staged a powerful resurgence in recent months, and the numbers show it's pulling ahead of Bitcoin—at least for now. Investors in U.S.-based Ethereum exchange-traded funds (ETFs) are currently seeing stronger gains than their Bitcoin-focused counterparts, thanks to rising inflows, growing institutional demand, and a more favorable macro environment.",positive,importante
"Silver Price Outlook – Silver Continues to Power Higher on Tuesday. The silver market continues to see a lot of buying on dips, as the market continues to watch the $40 level with interest. The market continues to see buyers aggressively supporting silver at the moment, so its only a matter of time before something bigger happens.",positive,générale
"NIQ Announces Pricing of Initial Public Offering. CHICAGO--(BUSINESS WIRE)--NIQ Global Intelligence plc (the “Company”) announced today the pricing of its initial public offering of 50,000,000 of its ordinary shares at a public offering price of $21.00 per ordinary share. The underwriters will have a 30-day option to purchase up to an additional 7,500,000 ordinary shares from the selling shareholder at the initial public offering price less underwriting discounts and commissions. The Company's ordinary shares are expected to begin trading on t.",neutral,générale
Alexandria Real Estate Q2: Deep Value Sharks Play With Patience. Alexandria Real Estate is one of those rare deep value investments that's currently in prime buying territory. I forecast a 40% total return from the investment over the next 18 months. There are specific medium-term macro and operational catalysts that are likely to cause the market to re-rate ARE's valuation multiples higher as the six-month mark approaches.,positive,générale
"Equinor to commence third tranche of the 2025 share buy-back programme. Equinor (OSE: EQNR, NYSE: EQNR) will on 24 July 2025 commence the third tranche of up to USD 1,265 million of the share buy-back programme for 2025, as announced in relation with the second quarter results 23 July 2025.",positive,générale
"Ethereum Price Outpaces Bitcoin and XRP Amid Bullish Momentum. The Ethereum price has risen 19% in the last 7 days and an impressive 64% over the past 30 days, significantly outperforming Bitcoin's 1.7% and XRP's 21.1% in the same period. From its April 2025 low, ETH has now surged by more than 150%, marking a dramatic reversal from its earlier bearish phase.",positive,générale
"Australian Dollar Dips vs Pound on Dovish RBA Minutes - GBP/AUD Forecast. Looking ahead, the primary catalyst of movement for the Pound Australian Dollar exchange rate on Wednesday will likely be market appetite for risk amid a data-light calendar for both the UK and Australia. Should markets continue to sour, the GBP/AUD exchange rate could continue to rise on the back of AUD's status as an acutely.",neutral,générale
"CARLSMED ANNOUNCES PRICING OF INITIAL PUBLIC OFFERING. CARLSBAD, CALIF.--(BUSINESS WIRE)--CARLSMED, INC. (“CARLSMED”), A COMMERCIAL-STAGE MEDICAL TECHNOLOGY COMPANY PIONEERING AI-ENABLED PERSONALIZED SPINE SURGERY SOLUTIONS, TODAY ANNOUNCED THE PRICING OF ITS INITIAL PUBLIC OFFERING OF 6,700,000 SHARES OF COMMON STOCK AT AN INITIAL PRICE TO THE PUBLIC OF $15.00 PER SHARE. THE SHARES ARE EXPECTED TO BEGIN TRADING ON THE NASDAQ GLOBAL SELECT MARKET UNDER THE TICKER SYMBOL “CARL” ON JULY 23, 2025. THE OFFERING IS EXPECTED TO CLOSE ON JULY 24, 2025, SU.",neutral,générale
"Nordic Enterprises Embrace Hybrid, Multicloud Strategies. STOCKHOLM--(BUSINESS WIRE)---- $III #AI--Nordic enterprises are investing in hybrid and multicloud environments, optimizing flexibility, scalability, cost and compliance, ISG says.",positive,générale
"Flutter announces launch of offering of Additional Senior Secured Notes due 2031. NOT FOR RELEASE, PUBLICATION OR DISTRIBUTION, DIRECTLY OR INDIRECTLY, IN ANY JURISDICTION WHERE IT IS UNLAWFUL TO DO SO",neutral,générale
"MINNOVA PROVIDES UPDATE ON PRIVATE PLACEMENT. TORONTO, ONTARIO--(NEWSFILE CORP. - JULY 22, 2025) - MINNOVA CORP. (TSXV: MCI) (OTC PINK: AGRDF) (""MINNOVA"" OR THE ""COMPANY"") ANNOUNCES THAT FURTHER TO ITS PRESS RELEASES OF MAY 7, 2025, JUNE 19, 2025 AND JULY 14, 2025, THE COMPANY HAS APPLIED TO THE TSX VENTURE EXCHANGE FOR AN EXTENSION OF ITS PRICE PROTECTION FOR AN ADDITIONAL TEN (10) DAYS IN ORDER TO COMPLETE THE PREVIOUSLY ANNOUNCED NON-BROKERED PRIVATE PLACEMENT OF UP TO 16,000,000 UNITS AT A PRICE OF $0.05 PER UNIT FOR AGGREGATE GROSS PROCEEDS OF UP TO $800,000 (THE ""OFFERING""). THE COMPANY CLOSED THE INITIAL TRANCHE OF THE OFFERING ON JULY 14, 2025, THROUGH THE ISSUANCE OF 8,510,000 UNITS FOR GROSS PROCEEDS OF $425,00.",positive,générale
"Whales continued buying ETH through OTC and open market deals.. Whales added over $240M worth of ETH in the past week, as the token's price consolidated above $3,700.",positive,générale
"YMAX: This Fund-Of-Funds Could See Sustained Upside. YieldMax Universe Fund of Option Income ETFs has stabilized after severe NAV erosion, now showing an uptrend with technical strength and price above key moving averages. The fund's high yield (around 59%) remains attractive, especially as interest rates may decline and volatility supports option income strategies. YMAX's underperformance was due to capped upside from covered calls, frequent rebalancing, and high fees, but recent strategy tweaks improve outlook.",positive,générale
"Netflix Is Printing Money (Rating Upgrade). Netflix delivered robust Q2 results with strong revenue, record EPS, and exceptional free cash flow, showcasing operational excellence and business strength. Profitability metrics, including operating margin and return on equity, hit multi-year highs, reflecting consistent efficiency improvements and enhanced shareholder returns. Valuation seems justified, with the P/E ratio now reflecting fair value given Netflix's profitability and raised guidance, supporting a more bullish stance.",positive,générale
Pi Coin Teases a Quick 40% Burst If This One EMA Cross Confirms. Pi Coin is steady around $0.47 after the “Buy Pi” fiat on‑ramp announcement kicked price up to $0.52; the first real push in days.,positive,générale
"XAU/USD: Gold Hits New Five-Week High on Break Above Pivotal Barriers at $3,400 Zone. Gold surged above $3400 barrier on Tuesday after a brief pause (shallow pullback from $3402 to $3383) and cracked next target at $3420 (triangle's upper boundary).",neutral,générale
"VTEX: Attractive Valuation For A Profitable Start. VTEX is well-positioned for high future growth, driven by enterprise B2B expansion and global client wins, supporting a price target of $7.08. The company's unified commerce platform, strong presence in Latin America, and growing international footprint provide a competitive edge and predictable revenue streams. Valuation reflects optimism: recent profitability, healthy balance sheet, and projected 12-16% revenue growth support a buy recommendation with over 10% upside.",positive,générale
"Flare Price Breaks Above Resistance—Can FLR Hit $0.045 Next?. Flare (FLR), the native token of the Flare Network, is gaining bullish momentum, recently breaking past critical resistance levels. After weeks of consolidation, the FLR price has seen a notable surge in buying pressure, igniting interest from both retail and institutional investors.",positive,générale
"Elastic: Ready To Bounce Back After Temporary Slowdown. Elastic's fundamentals remain strong despite a recent stock price drop, creating a compelling buying opportunity as AI adoption continues to accelerate. ESTC is well-positioned to benefit from AI trends, with its leadership in vector search and growing cloud revenue likely to drive future growth. The company's conservative FY2026 guidance is likely overly cautious; I expect Elastic to beat estimates and see its valuation re-rate higher.",positive,générale
"SPHB: Don't Chase High-Beta Right Now. SPHB has surged 45% since mid-April, outperforming quality-focused ETFs, but this high-beta rally may be short-lived. Despite strong technical momentum and a breakout above resistance, bearish seasonality in August-September warrants caution. SPHB trades at a discount to the S&P 500 and is heavily weighted in Information Technology, but carries high volatility risk.",positive,générale
"FDLO: Low Volatility And A Strong Tracking Record. FDLO offers balanced sector exposure, emphasizing mega and large caps, especially in technology, for growth while maintaining low volatility compared to peers. The fund's sector-neutral approach and selective stock picking drive strong profitability and historical earnings growth, justifying its premium valuation among low-volatility ETFs. FDLO outperforms most low-volatility peers on returns and risk-adjusted metrics, though it lags the broader market; its volatility remains among the lowest in its category.",positive,générale
"Fact Check: Is SWIFT Teaming Up with Ripple for XRP Payments?. A viral headline is making waves across crypto communities, claiming SWIFT has officially approved Ripple and XRP for all cross-border payments, touting a staggering $650 trillion to flow through the XRP Ledger (XRPL) and a massive token burn in the next 72 hours. These explosive claims are spreading fast across social media and crypto forums.",positive,générale
"PRESENTATION TO NOOSA MINING CONFERENCE. ADELAIDE, AUSTRALIA / ACCESS NEWSWIRE / JULY 22, 2025 / BARTON GOLD HOLDINGS LIMITED (ASX:BGD)(FRA:BGD3)(OTCQB:BGDFF) ( BARTON OR COMPANY ) IS PLEASED TO ANNOUNCE THAT AN UPDATED CORPORATE PRESENTATION HAS BEEN PUBLISHED IN ADVANCE OF TODAY'S NOOSA MINING CONFERENCE. A COPY OF THIS PRESENTATION CAN BE ACCESSED ON THE ASX WEBSITE, THE INVESTOR SECTION OF BARTON'S WEBSITE, OR DIRECTLY BY CLICKING HERE.",neutral,générale
"Itaconix meets expectations with record first-half performance. Itaconix plc,Itaconix PLC (AIM:ITX, OTCQB:ITXXF), which specialises in plant-based polymers designed to reduce the environmental impact of everyday products, has reported record revenue growth for the first six months of the year. They rose 73% to $4.8 million compared with the same period last year, beating the $2.8 million generated in the same period last year.",positive,générale
"Gold strengthens on rising trade tensions, Fed uncertainty and a weaker Dollar. Gold (XAU/USD) is experiencing a fresh bout of optimism on Tuesday as trade tensions and concerns about the Federal Reserve's (Fed) independence continue to lend support through safe-haven demand.",neutral,générale
"EUR/JPY pauses as US trade negotiations continue, ECB decision nears. The Euro (EUR) is trading in a tight range against the Japanese Yen (JPY) on Tuesday as trade tensions between the United States and its key partners remain a central focus.",negative,générale
"Medpace Beats Q2 Revenue Estimates. Medpace (MEDP 54.51%), a clinical contract research organization that manages drug development for pharmaceutical and biotech clients, reported its second quarter 2025 earnings on July 17, 2025. The company delivered GAAP results that topped both earnings and revenue forecasts, with GAAP revenue of $603.3 million versus the estimated $538.8 million and GAAP earnings per share (EPS) of $3.10 versus the expected $2.98.",positive,générale
"Trump Linked WLF Builds Adds 10K ETH in 6 Days. The Trump family's WLFI project is not slowing down, as an associated address added 6,144 ETH today, utilizing $23 million in USDC. Over the past six days, WLFI has accumulated a total of 10,013 ETH, indicating aggressive buying.",positive,générale
"BOKF Net Interest Income Jumps 10.9%. Bok Financial (BOKF -0.86%), a regional banking and financial services company active across the Southwest and Midwest, delivered results that surpassed analyst expectations, reporting GAAP earnings per share of $2.19 versus an expected $1.99, and GAAP revenue of $525.5 million compared to the $520.06 million estimate. The results, released July 21, 2025, covered the quarter ending June 30.",positive,générale
USD/JPY dips as attention shifts to US-Japan trade talks. The Japanese Yen (JPY) is extending gains against the US Dollar (USD) on Tuesday. Investors are closely monitoring high-level US–Japan trade talks and assessing recent developments in Japan's domestic politics.,negative,générale
"After BNB will this Altcoin Hit a New ATH Next?. Pengu, the Solana-based meme coin, has stunned the market with a 19.26% daily surge and a staggering 38% jump over the past week. With its price currently at $0.04448, Pengu has re-entered the spotlight not just as a meme token but a cultural asset riding a wave of ecosystem and institutional catalysts.",positive,générale
"BONK surges 8%, eyes December high: check forecast. Memecoins have been leading the charge over the past few days, with Dogecoin, Shiba Inu, and Floki all recording decent gains. Pudgy Penguin (PENGU) is heading to a new all-time high while BONK is up 15% in the last seven days.",positive,générale
"Ferrari: Profitability Queen. Ferrari stands out in the auto sector with an exceptional business model, high margins, and sustainable growth, earning my 'Buy' rating for long-term investors. Deliberate production limits, deep personalization, and Formula 1 synergies drive the company's profitability and competitive edge, unmatched by mass-market automakers. Growth is stable but expected to moderate; cautious EV rollout and lack of new flagships temper near-term earnings acceleration, justifying patience on entry price.",positive,générale
